entity_id,uid
31016,3323701
31016,3388456
31026,806
31071,336
31071,3334801
31071,3387991
31096,336
31096,3315581
31096,3334796
31096,3334801
31121,2086
31141,1066
31141,1746
31141,3361341
31146,26
31146,1376
31146,3314726
31146,3315476
31146,3316201
31146,3349956
31151,1746
31151,3361341
31166,1021
31166,2161
31166,3314541
31211,2131
31211,2211
31211,3323666
31221,446
31221,806
31231,2121
31241,2166
31241,3314891
31246,446
31246,806
31296,656
31296,2131
31296,2211
31296,3323666
31321,761
31321,771
31321,1106
31321,3371396
31321,3378216
31321,3378226
31321,3383171
31321,3387511
31321,3387516
31391,1801
31391,2026
31401,2166
31426,2166
31431,366
31431,1801
31431,2026
31436,2131
31436,2211
31436,3316116
31436,3323666
31441,2166
31496,2166
31501,1006
31501,1066
31501,1506
31501,1766
31501,3315256
31521,761
31521,771
31521,3378216
31521,3383171
31521,3387511
31541,1186
31541,1206
31541,1216
31541,1506
31541,1766
31541,2186
31541,3387666
31581,366
31581,1801
31581,2026
31611,1506
31611,1766
31621,2146
31621,2216
31621,3314441
31621,3323701
31626,1066
31626,1506
31626,1766
31626,2186
31641,2166
31641,3388226
31646,1801
31646,2026
31656,1801
31656,2026
31676,2166
31681,1801
31681,2026
31701,656
31701,1156
31701,2131
31701,2211
31701,3323666
31711,366
31711,1801
31711,2026
31751,366
31751,1801
31751,2026
31761,761
31761,771
31821,576
31821,1231
31821,2141
31821,3320021
31821,3352861
31821,3383711
31821,3386296
31846,641
31846,3315306
31876,491
31876,3320636
31876,3323676
31881,2116
31896,1421
31896,2171
31896,3316366
31896,3323866
31901,16
31901,1251
31901,3320636
31911,1421
31911,2171
31911,3323866
31916,3315501
31916,3323866
31936,1216
31936,1506
31936,1766
31936,2186
31936,3387666
31941,16
31941,1231
31941,2141
31941,3314766
31946,606
31946,3332741
31961,1336
31961,2091
31961,3323866
31981,3315636
32031,2131
32031,2211
32031,3323666
32071,446
32071,806
32076,706
32076,2146
32076,2216
32076,3314441
32076,3387596
32076,3387601
32076,3388456
32091,1331
32091,1481
32091,3388236
32136,446
32136,806
32146,1596
32146,2086
32206,1066
32206,1506
32206,1766
32226,16
32226,1406
32226,2026
32231,16
32231,2026
32241,706
32241,1856
32241,2146
32241,3314441
32241,3323701
32241,3372261
32241,3387601
32271,1021
32271,1036
32271,2126
32271,2161
32276,706
32276,2146
32276,2216
32276,3314441
32276,3323701
32276,3387601
32296,1006
32296,1066
32296,1506
32296,1766
32346,641
32346,3315306
32366,1171
32366,2081
32396,466
32396,3346556
32396,3374881
32406,706
32406,2146
32406,2216
32406,3314441
32406,3387596
32406,3387601
32416,2166
32451,16
32451,1231
32451,2141
32451,3352861
32451,3383711
32451,3386296
32486,366
32486,2076
32491,1081
32491,3314491
32536,26
32536,491
32536,3317191
32536,3320636
32566,1171
32566,2081
32611,2086
32611,2176
32616,666
32616,741
32616,1951
32616,3314471
32636,1171
32636,2081
32646,2091
32646,3323866
32651,1156
32651,2131
32651,3323666
32651,3324346
32651,3347081
32651,3387886
32666,486
32666,3387701
32756,1041
32756,1051
32756,1066
32756,3321211
32756,3388386
32836,2216
32836,3314441
32846,1156
32846,2131
32846,2211
32846,3323666
32851,761
32851,771
32851,3378216
32856,761
32856,771
32861,761
32861,771
32866,761
32866,771
32866,3383171
32866,3387366
32866,3387511
32866,3387516
32876,366
32876,2026
32881,761
32881,771
32881,3383171
32881,3387511
32891,656
32891,1156
32891,1846
32891,2131
32891,3323666
32891,3324346
32891,3347081
32891,3387886
32896,366
32896,2026
32901,2216
32901,3314441
32901,3388456
32926,366
32926,2026
32931,366
32931,2026
32951,656
32951,1156
32951,2131
32951,2211
32951,3323666
32971,3323866
32971,3324046
32971,3362581
32996,366
32996,2026
33011,2131
33011,2211
33011,3323666
33016,366
33016,1801
33016,2026
33026,366
33026,1801
33026,2026
33031,1801
33031,2026
33046,706
33046,2146
33046,3314441
33046,3323696
33046,3388456
33066,3323866
33096,1541
33096,3323866
33111,1801
33151,366
33151,1801
33161,16
33161,1331
33166,466
33166,3346556
33166,3374881
33176,366
33176,1801
33186,466
33186,3346556
33186,3374881
33206,366
33206,1801
33221,1781
33221,3387211
33221,3387411
33236,1161
33236,1326
33251,846
33251,1781
33256,846
33256,1781
33261,846
33261,1781
33271,1781
33276,806
33276,2186
33291,846
33291,1781
33306,1636
33306,3315501
33306,3323866
33316,706
33316,2146
33316,3314441
33326,1661
33341,366
33346,1021
33346,1036
33346,1281
33346,2161
33346,3314541
33351,806
33351,2186
33361,366
33361,671
33366,806
33386,806
33386,2186
33411,366
33411,2076
33426,651
33426,1946
33436,806
33441,366
33441,1801
33441,2026
33456,1231
33456,2116
33456,3352861
33456,3386296
33471,806
33491,806
33496,1801
33496,2026
33506,651
33506,1946
33511,16
33511,1726
33511,3321211
33516,846
33516,1781
33526,446
33526,806
33531,366
33531,1801
33536,1661
33556,846
33556,1781
33556,3320636
33556,3387211
33561,686
33571,806
33571,2186
33576,446
33576,806
33576,3315596
33586,846
33586,1781
33601,366
33601,1801
33601,2026
33606,806
33611,651
33611,1946
33626,26
33626,1306
33626,1596
33626,2086
33631,806
33646,846
33646,1781
33656,366
33656,1801
33661,806
33661,2186
33666,16
33666,1331
33671,446
33671,806
33676,366
33676,1801
33681,446
33681,806
33686,366
33686,1801
33686,2026
33686,3386361
33691,1081
33691,3324206
33691,3387691
33696,366
33696,1801
33741,366
33741,1801
33741,2026
33751,1801
33751,2026
33756,1801
33756,2026
33761,1801
33761,2026
33786,1801
33811,366
33811,1801
33811,2026
33816,1801
33841,806
33856,641
33856,3315306
33856,3323881
33866,651
33866,1946
33866,3315476
33881,26
33881,331
33881,1406
33881,2201
33906,331
33906,2201
33921,626
33921,736
33921,776
33921,1591
33996,2131
33996,2211
33996,3323666
34016,706
34016,2146
34016,2216
34016,3314441
34016,3315476
34036,3323866
34036,3362581
34086,851
34086,1781
34086,3320636
34101,806
34121,651
34121,1946
34121,3315476
34146,806
34151,336
34151,3387366
34236,806
34251,806
34286,806
34286,2186
34291,806
34306,1156
34306,2131
34306,2211
34306,3323666
34316,341
34316,2196
34326,366
34326,1801
34326,2026
34336,806
34336,2186
34341,806
34391,806
34416,806
34421,1116
34421,3315406
34426,806
34491,1156
34491,1166
34491,2131
34491,2211
34491,3323666
34526,2141
34551,1166
34551,2121
34551,2211
34581,846
34581,1781
34591,1116
34591,3315406
34606,846
34606,1781
34611,846
34611,1231
34611,1781
34631,2086
34731,26
34731,461
34731,1756
34736,2121
34746,461
34746,781
34746,1756
34746,3320636
34746,3326261
34756,1406
34756,2086
34761,461
34761,781
34761,1756
34761,3320636
34761,3326261
34781,1231
34781,3316421
34781,3386296
34796,2146
34796,3314441
34796,3323701
34796,3387611
34796,3388456
34801,816
34801,3321226
34801,3321231
34871,806
34871,2186
34886,816
34886,2201
34886,3321226
34891,816
34891,2201
34891,3321226
34916,816
34916,2201
34916,3321226
34991,816
34991,2201
34991,3321226
34996,816
34996,2201
34996,3321226
35001,816
35001,2201
35001,3321226
35031,26
35031,366
35031,821
35031,2111
35031,3366391
35041,446
35041,806
35041,3315596
35051,446
35051,806
35066,2066
35066,3317871
35076,446
35076,806
35076,3315596
35106,816
35106,3321226
35191,806
35191,2186
35246,1116
35246,3315406
35256,1801
35266,1801
35271,806
35271,2186
35276,26
35276,1331
35281,806
35281,2186
35301,1116
35316,366
35316,1801
35321,486
35321,3387701
35326,1801
35331,1801
35366,1116
35386,606
35386,3324376
35386,3332741
35391,1801
35396,761
35396,771
35396,3387511
35401,1601
35401,1706
35411,1801
35421,606
35426,806
35426,2186
35431,806
35431,2186
35446,486
35446,3387701
35456,806
35461,1116
35476,1081
35476,3332741
35481,806
35481,1116
35481,3315406
35496,1116
35511,806
35516,1116
35521,1601
35611,1601
35616,1116
35616,3315406
35621,331
35621,1601
35621,3387301
35631,1601
35636,1116
35646,1116
35646,3315406
35671,1116
35671,3315406
35676,366
35676,2076
35676,3316051
35681,1601
35681,3345076
35686,1601
35691,1116
35691,3315406
35696,806
35701,806
35711,806
35711,2186
35716,806
35716,2186
35721,806
35721,2186
35736,1081
35736,3322161
35736,3332741
35746,2121
35756,2146
35756,2216
35756,3314441
35756,3388456
35771,1801
35771,2026
35781,366
35781,1801
35781,2026
35786,1801
35786,2026
35786,3386361
35791,1801
35791,2026
35796,1801
35796,2026
35801,366
35801,1801
35801,2026
35801,3386361
35806,1801
35806,2026
35806,3316421
35806,3366316
35816,1801
35816,2026
35821,616
35826,366
35826,1801
35826,2026
35831,1801
35831,2026
35836,1801
35836,2026
35856,1801
35856,2026
35856,3386361
35871,1801
35871,2026
35906,1801
35906,2026
35921,1801
35921,2026
35956,1801
35956,2026
35986,1801
35986,2026
35996,1801
35996,2026
35996,3386361
36046,366
36046,2136
36051,1801
36051,2026
36061,1801
36061,2026
36066,2216
36066,3314441
36066,3388456
36071,1801
36071,2026
36071,3386361
36116,2151
36116,3321246
36131,366
36131,1801
36131,2026
36146,2216
36146,3314441
36146,3388456
36151,1801
36151,2026
36161,1261
36161,2061
36161,3320901
36166,1801
36166,2026
36181,1801
36181,2026
36191,1801
36191,2026
36196,1116
36196,3315406
36216,466
36216,3346556
36216,3374881
36221,2216
36221,3314441
36221,3388456
36236,1116
36236,3315406
36241,1801
36251,1801
36261,366
36261,1801
36271,706
36271,2216
36271,3314441
36271,3388456
36301,366
36301,1801
36301,3323706
36306,1501
36306,3316696
36306,3323866
36306,3388126
36321,2151
36321,3314891
36321,3317501
36321,3321246
36331,1036
36331,1176
36331,1501
36331,3316696
36331,3323866
36336,1176
36336,1501
36336,3316696
36336,3323866
36351,366
36351,1801
36366,966
36366,1176
36366,1501
36366,3316691
36366,3316696
36366,3323866
36366,3387981
36366,3388126
36386,1231
36386,2116
36386,3324741
36386,3386296
36401,366
36401,1801
36406,366
36406,1801
36411,1801
36411,2026
36421,366
36421,1801
36431,3315651
36431,3352371
36431,3387531
36446,3315651
36446,3334561
36446,3352371
36446,3387226
36481,1116
36486,671
36486,3325561
36491,1116
36496,1156
36496,2131
36496,3323666
36496,3324346
36496,3347081
36501,1116
36506,1116
36516,1116
36521,26
36521,671
36521,3323706
36526,1116
36531,1116
36541,1116
36546,806
36546,1116
36551,1116
36556,1116
36561,1261
36561,2061
36561,3320901
36561,3323866
36566,1116
36571,2151
36571,3314891
36576,1116
36581,706
36581,2216
36581,3314441
36581,3388456
36586,1116
36596,1116
36601,486
36601,3387701
36636,1021
36636,1036
36636,1281
36636,2296
36656,486
36656,3387701
36671,1231
36671,2116
36671,3386296
36696,671
36711,671
36716,791
36716,1376
36716,3314726
36751,366
36751,1801
36756,366
36756,1801
36761,366
36761,1801
36766,366
36766,1801
36771,366
36771,1801
36776,366
36776,1801
36781,366
36781,1801
36786,1801
36791,366
36791,1801
36796,366
36796,1801
36806,1801
36831,366
36831,1801
36841,366
36841,1801
36866,1116
36871,1116
36876,1801
36881,1116
36886,1116
36901,806
36901,1116
36911,1116
36921,1116
36926,1116
36931,1116
36936,1116
36941,1116
36946,1116
36966,366
36966,1801
37001,3315501
37001,3323866
37011,1801
37071,1801
37171,671
37186,366
37186,1801
37221,671
37251,1166
37251,2131
37251,2211
37251,3323666
37251,3387411
37281,671
37326,3314521
37371,491
37371,1066
37396,606
37396,3314521
37396,3321551
37396,3322161
37431,366
37431,1801
37461,1801
37471,1036
37471,1501
37471,3316696
37471,3323866
37486,1801
37526,671
37571,671
37586,1176
37586,1501
37586,3323866
37586,3388126
37601,366
37601,1801
37646,2146
37646,3314441
37646,3323696
37646,3388456
37816,1231
37816,2116
37816,3386296
37901,1661
37931,1246
37931,1251
37931,3357796
38001,671
38036,2186
38046,671
38051,3315651
38051,3322551
38051,3334561
38051,3352371
38051,3387531
38076,671
38081,491
38081,1066
38111,671
38121,1421
38121,2171
38121,3316366
38121,3323866
38141,671
38161,1261
38161,2061
38161,3320901
38161,3320931
38161,3323866
38161,3339241
38191,2116
38201,671
38211,671
38226,671
38231,2151
38231,3314891
38236,366
38236,2136
38236,3366391
38241,671
38246,671
38266,671
38271,1261
38271,2061
38271,3323866
38271,3339241
38296,656
38296,1156
38296,2131
38296,3324346
38296,3347081
38306,2151
38306,3314891
38306,3317501
38306,3321246
38351,1231
38351,2116
38351,3352861
38351,3386296
38396,1261
38396,2061
38396,3320901
38411,1261
38411,2061
38411,3323866
38431,761
38431,771
38431,3321246
38431,3371396
38431,3387511
38501,761
38501,771
38501,3371396
38501,3383171
38501,3387511
38501,3387516
38521,336
38521,761
38521,771
38521,3387511
38526,761
38526,771
38546,706
38546,2146
38546,2216
38546,3314441
38546,3323696
38546,3388456
38551,3315501
38551,3323866
38586,336
38586,761
38586,771
38586,3383171
38586,3387511
38586,3388161
38596,331
38676,1
38676,1231
38676,3314766
38676,3315511
38676,3386296
38686,366
38686,1801
38686,2026
38716,1261
38716,2061
38716,3323866
38731,366
38731,1801
38756,366
38756,1801
38766,761
38766,771
38766,3378216
38766,3383176
38766,3387511
38776,366
38776,1801
38791,366
38791,1801
38796,3315501
38796,3323866
38811,366
38811,1801
38846,2151
38856,1021
38856,1036
38856,1281
38856,2296
38856,3348396
38861,761
38861,771
38861,3387511
38866,366
38866,1801
38871,1231
38871,3386296
38896,366
38896,1801
38901,366
38901,1801
38911,366
38911,1801
38921,366
38921,1801
38931,366
38931,1801
38936,761
38936,771
38976,2121
38976,3316451
38981,1231
38981,2116
38981,3352861
38981,3386296
38986,1781
38986,2081
38986,3387211
38991,1376
38991,2121
39001,1781
39001,2081
39001,3387211
39006,1781
39006,2081
39006,2201
39006,3387211
39016,1781
39016,2081
39016,2201
39016,3387211
39026,26
39026,671
39041,1781
39041,2081
39046,3386296
39056,1781
39056,2081
39056,2201
39056,3387211
39066,1781
39066,2081
39066,2201
39066,3387211
39076,1781
39076,2081
39076,2201
39076,3387211
39086,1781
39086,2081
39086,2201
39086,3387211
39106,671
39111,2281
39111,3323866
39121,1021
39121,1036
39121,1281
39146,1781
39146,2081
39146,2201
39146,3387211
39156,1781
39156,2081
39156,3387211
39166,1021
39166,1036
39166,1281
39166,1286
39201,1041
39201,1051
39201,3321211
39241,1021
39241,1036
39241,2126
39241,2161
39251,366
39251,1801
39256,366
39256,1801
39261,366
39261,1801
39266,366
39266,1801
39271,366
39271,1801
39276,1021
39276,1281
39276,3348396
39281,366
39281,1801
39286,366
39286,1801
39291,1021
39291,1281
39316,1231
39316,3321306
39316,3386296
39326,1231
39326,3386296
39331,1066
39331,1231
39331,3316421
39331,3383711
39331,3386296
39346,1231
39346,3386296
39366,486
39366,3323866
39391,1781
39391,2081
39391,3387211
39401,1781
39401,2081
39401,2201
39401,3387211
39416,1781
39416,2081
39416,3387211
39436,1066
39461,816
39461,3321226
39461,3321236
39466,3315501
39466,3323866
39471,2116
39476,1006
39476,1261
39476,2061
39476,3322001
39476,3323666
39476,3323866
39476,3339241
39481,686
39481,1441
39491,1261
39491,2061
39491,3320901
39491,3323866
39491,3339241
39511,1081
39511,3314491
39516,686
39516,1441
39526,1466
39526,1661
39526,3388276
39531,1781
39531,2081
39531,3387211
39536,1066
39586,1081
39586,3314491
39601,1261
39601,2061
39601,3339241
39606,1
39606,1066
39606,1196
39606,1351
39606,2186
39611,1066
39616,1156
39616,2131
39616,3323666
39616,3324346
39616,3347081
39636,3315501
39636,3323866
39641,1066
39651,1261
39651,2061
39656,686
39656,1441
39661,1066
39661,1196
39661,1356
39661,2101
39661,2186
39666,491
39671,656
39671,1156
39671,2131
39671,3323666
39671,3324346
39671,3347081
39696,1661
39701,336
39701,1261
39701,2061
39706,26
39706,1776
39706,3376776
39706,3387681
39721,1661
39781,1081
39781,3314491
39781,3323401
39786,1021
39786,1036
39786,2161
39786,3324451
39801,1081
39801,3314491
39801,3323401
39861,1081
39861,3314491
39861,3387866
39871,1066
39876,486
39876,3387701
39886,1721
39886,3319006
39886,3359356
39896,486
39896,3387701
39906,486
39906,3387701
39951,1721
39951,3319006
39951,3359356
39956,491
39956,1681
39956,3316421
39956,3320636
39971,1721
39971,2201
39981,1721
39981,3319006
39981,3359356
39986,1721
39986,3319006
39986,3359356
39986,3385806
40001,1721
40001,3319006
40001,3326806
40001,3359356
40026,1721
40026,2201
40041,366
40041,2076
40046,1721
40046,3319006
40046,3359356
40046,3385806
40051,1081
40051,3314491
40056,1661
40066,2201
40076,1721
40076,3319006
40076,3359356
40096,2201
40106,366
40106,2136
40116,1721
40116,3319006
40116,3359356
40121,1406
40121,2201
40121,3319006
40136,1156
40136,1166
40136,2131
40136,2211
40136,3323666
40161,2201
40171,2201
40186,1781
40186,2081
40186,3387211
40191,1721
40191,3316421
40191,3319006
40191,3359356
40196,1781
40196,2081
40196,3387211
40201,1721
40201,3319006
40201,3359356
40211,1781
40211,2081
40211,3387211
40216,2201
40226,846
40226,1781
40241,1781
40241,2081
40241,3387211
40246,1721
40246,3319006
40251,1781
40251,2081
40251,2201
40251,3387211
40256,2201
40261,1781
40261,2081
40261,3315476
40261,3387211
40266,1781
40276,846
40276,1781
40281,3315501
40281,3323866
40286,3315501
40286,3323866
40291,3315501
40291,3323866
40311,1066
40326,1066
40341,2131
40341,2211
40341,3323666
40356,1066
40361,1231
40361,3386296
40396,3315501
40396,3323866
40421,1081
40421,3314491
40426,1231
40426,3386296
40441,1231
40441,3386296
40451,3386296
40461,966
40461,1176
40461,1501
40461,3323866
40461,3387836
40461,3387981
40481,2131
40481,2211
40481,3323666
40506,1781
40506,2081
40506,2201
40511,666
40511,741
40511,3314471
40521,1781
40521,2081
40521,2201
40546,1781
40546,2081
40546,2201
40546,3387211
40571,1781
40571,2081
40571,3387211
40576,1781
40576,2081
40576,2201
40591,1781
40591,2081
40591,3387211
40601,1781
40601,2081
40601,2201
40606,1781
40606,2081
40606,3387211
40616,1781
40616,2081
40616,2201
40621,1781
40621,2081
40641,1781
40641,2081
40661,1781
40661,2081
40661,3387211
40666,1781
40666,2081
40666,3387211
40681,1781
40681,2081
40686,1781
40686,2081
40686,3387211
40691,1781
40691,2081
40691,3387211
40696,1781
40696,2201
40696,3387211
40701,1781
40701,2081
40701,3387211
40706,26
40706,821
40716,1781
40716,2081
40726,1781
40726,2201
40731,1781
40731,2201
40736,1781
40736,2081
40736,3387211
40741,1781
40741,2201
40746,1781
40746,2081
40746,3387211
40751,1781
40751,2081
40751,3387211
40756,1781
40756,2081
40761,1781
40761,2081
40761,3387211
40771,1781
40771,2081
40771,3387211
40776,1781
40776,2201
40786,1771
40791,1781
40791,2201
40791,3387211
40801,1781
40801,2201
40816,1781
40816,2201
40821,706
40821,2146
40821,3314441
40821,3323701
40821,3387611
40836,1781
40836,2201
40846,1406
40846,1781
40846,2201
40871,1781
40871,2081
40881,1781
40881,2201
40881,3387211
40886,1781
40886,2081
40886,3387211
40891,1781
40891,2081
40901,1781
40901,2081
40916,1781
40916,2081
40926,1781
40926,2081
40936,1781
40936,2081
40936,3387211
40941,1781
40941,2201
40946,1156
40946,2131
40946,3324346
